,User ID,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use
7547,U07548,35,Male,Lucknow,Nokia,Android,6.8,4.9,230.3,97,4.0,9051,1.2,4.0,547,Gaming
7548,U07549,59,Female,Delhi,OnePlus,Android,1.4,46.9,14.6,86,4.8,8433,2.6,0.5,358,Social Media
7549,U07550,31,Male,Ahmedabad,Motorola,Android,7.0,15.6,67.3,40,6.0,3028,6.0,3.4,277,Entertainment
7550,U07551,54,Other,Pune,Apple,iOS,1.8,41.0,45.9,76,1.2,6321,4.2,3.9,157,Social Media
7551,U07552,26,Male,Kolkata,Vivo,Android,9.2,5.8,254.1,133,5.3,1205,2.5,1.1,663,Education
7552,U07553,56,Male,Mumbai,Vivo,Android,1.1,47.4,131.0,180,0.8,7408,5.0,2.8,1961,Work
7553,U07554,38,Female,Lucknow,Realme,Android,10.8,49.3,193.9,69,2.6,1462,3.0,2.2,538,Entertainment
7554,U07555,24,Female,Lucknow,Realme,Android,4.4,48.7,149.1,57,4.3,5865,3.4,3.7,1650,Entertainment
7555,U07556,39,Female,Jaipur,Google Pixel,Android,9.2,17.3,273.9,84,2.3,361,2.7,2.5,364,Education
7556,U07557,24,Other,Pune,Xiaomi,Android,2.2,35.6,24.0,122,0.9,6488,0.9,2.8,214,Education
7557,U07558,40,Female,Chennai,OnePlus,Android,8.8,25.5,102.2,52,1.1,5590,6.8,1.8,1914,Social Media
7558,U07559,42,Male,Delhi,Apple,iOS,3.9,14.9,228.8,35,3.8,2057,6.4,3.7,465,Entertainment
7559,U07560,37,Other,Lucknow,Motorola,Android,7.6,37.3,114.5,17,1.7,8019,5.0,2.2,1303,Education
7560,U07561,46,Male,Chennai,Samsung,Android,11.1,5.8,285.9,27,5.9,3995,2.7,1.5,156,Social Media
7561,U07562,58,Other,Chennai,Xiaomi,Android,8.8,29.1,39.7,84,5.5,280,1.1,1.3,1615,Work
7562,U07563,21,Male,Bangalore,Oppo,Android,3.1,39.6,260.5,77,5.1,9579,2.3,4.9,133,Education
7563,U07564,48,Other,Mumbai,Samsung,Android,8.6,13.4,53.6,51,5.7,3659,3.1,1.5,630,Work
7564,U07565,37,Female,Pune,Xiaomi,Android,1.8,40.0,297.8,60,3.6,5947,2.0,0.1,433,Work
7565,U07566,60,Other,Bangalore,Google Pixel,Android,3.5,29.9,235.9,22,3.8,1464,7.2,3.5,1855,Gaming
7566,U07567,58,Other,Hyderabad,Realme,Android,10.2,17.1,191.1,171,2.4,9096,6.9,3.9,1037,Work
7567,U07568,31,Female,Chennai,Google Pixel,Android,7.1,2.0,160.6,43,3.6,486,2.3,4.0,1650,Social Media
7568,U07569,22,Male,Bangalore,Oppo,Android,4.2,14.3,36.5,105,5.9,6058,1.8,1.4,541,Entertainment
7569,U07570,55,Male,Ahmedabad,Realme,Android,4.2,33.2,227.0,72,4.5,2740,4.4,4.3,1050,Education
7570,U07571,36,Male,Delhi,Apple,iOS,4.3,4.7,47.3,39,4.3,9153,0.8,4.3,1978,Entertainment
7571,U07572,17,Female,Jaipur,OnePlus,Android,9.2,4.5,95.2,180,2.1,376,0.6,1.7,1192,Work
7572,U07573,16,Other,Jaipur,Nokia,Android,3.8,14.8,45.4,93,2.0,9113,4.0,4.4,344,Education
7573,U07574,30,Other,Hyderabad,Apple,iOS,3.4,22.9,273.1,101,2.4,8992,3.9,0.3,1404,Entertainment
7574,U07575,44,Female,Mumbai,Xiaomi,Android,3.2,48.5,59.3,67,0.9,9011,4.3,4.2,1623,Gaming
7575,U07576,50,Male,Lucknow,OnePlus,Android,6.8,15.3,210.3,34,1.8,8209,7.2,0.1,804,Education
7576,U07577,18,Other,Bangalore,Nokia,Android,11.6,11.3,114.1,87,4.1,698,0.9,3.6,506,Entertainment
7577,U07578,55,Male,Hyderabad,Xiaomi,Android,11.8,20.7,291.2,113,0.5,7581,4.4,2.8,973,Work
7578,U07579,28,Other,Kolkata,Nokia,Android,8.6,49.9,12.6,59,1.9,4380,5.4,0.6,1553,Work
7579,U07580,51,Female,Delhi,Xiaomi,Android,5.4,11.7,119.0,121,5.1,7735,2.9,1.7,1077,Education
7580,U07581,58,Other,Hyderabad,Xiaomi,Android,6.1,40.7,283.5,28,5.4,1614,0.6,2.3,1045,Social Media
7581,U07582,43,Male,Pune,Realme,Android,10.2,18.2,65.7,132,1.2,449,7.4,0.3,122,Education
7582,U07583,35,Other,Hyderabad,Apple,iOS,2.6,23.8,52.9,143,4.0,4256,3.1,1.5,664,Work
7583,U07584,51,Other,Lucknow,Oppo,Android,9.8,1.8,20.8,74,4.0,5565,7.6,2.8,1921,Entertainment
7584,U07585,47,Male,Mumbai,Google Pixel,Android,2.1,8.5,178.9,103,0.7,8474,0.9,0.8,389,Work
7585,U07586,51,Female,Chennai,Apple,iOS,11.4,18.3,77.9,72,4.6,4412,6.7,4.5,308,Social Media
7586,U07587,33,Female,Kolkata,Google Pixel,Android,5.6,32.2,266.1,22,6.0,826,1.6,4.2,744,Entertainment
7587,U07588,50,Female,Bangalore,OnePlus,Android,11.3,22.8,18.3,29,5.2,4096,5.8,2.8,1181,Social Media
7588,U07589,25,Female,Jaipur,Xiaomi,Android,10.4,49.9,226.1,61,3.5,6983,7.5,4.3,1395,Work
7589,U07590,21,Female,Hyderabad,Google Pixel,Android,7.1,24.4,111.6,63,5.6,5826,5.1,1.3,620,Entertainment
7590,U07591,45,Female,Jaipur,Apple,iOS,7.3,11.7,59.1,49,5.9,4228,4.9,2.4,1375,Work
7591,U07592,54,Other,Jaipur,Xiaomi,Android,3.6,12.8,40.0,75,2.0,4632,5.4,3.6,1146,Social Media
7592,U07593,34,Female,Kolkata,Oppo,Android,10.0,34.2,286.8,19,5.2,6650,4.4,3.3,1980,Gaming
7593,U07594,20,Female,Kolkata,Motorola,Android,8.4,24.9,281.5,144,2.4,638,4.7,0.8,1852,Entertainment
7594,U07595,37,Female,Delhi,OnePlus,Android,8.1,44.1,165.8,62,2.3,9373,3.7,0.3,484,Social Media
7595,U07596,56,Male,Ahmedabad,Xiaomi,Android,4.8,48.2,194.3,122,1.6,5897,3.1,0.7,377,Work
7596,U07597,15,Female,Pune,Google Pixel,Android,4.7,41.1,124.2,117,0.5,2080,3.8,0.9,305,Work
7597,U07598,37,Female,Kolkata,Apple,iOS,8.3,4.1,90.5,135,0.9,8468,6.3,3.9,836,Gaming
7598,U07599,39,Male,Delhi,Realme,Android,2.0,42.1,202.5,84,0.8,6728,6.0,2.2,1826,Entertainment
7599,U07600,26,Female,Ahmedabad,Vivo,Android,9.7,26.6,76.0,31,4.4,2652,5.8,3.0,663,Social Media
7600,U07601,44,Female,Kolkata,Realme,Android,2.3,49.4,282.6,32,5.3,242,6.9,0.2,926,Education
7601,U07602,48,Female,Delhi,OnePlus,Android,2.2,24.4,247.9,196,0.6,3507,5.1,1.4,1984,Gaming
7602,U07603,19,Other,Jaipur,Motorola,Android,7.0,30.7,58.2,12,1.8,2567,7.4,1.1,1657,Entertainment
7603,U07604,28,Male,Bangalore,Oppo,Android,1.8,36.0,70.0,126,3.8,6839,1.1,1.1,1317,Gaming
7604,U07605,42,Male,Bangalore,Samsung,Android,1.3,9.8,32.7,120,3.0,3795,5.9,5.0,1878,Entertainment
7605,U07606,28,Male,Bangalore,Nokia,Android,6.4,40.8,93.2,179,1.9,4625,3.5,0.7,336,Gaming
7606,U07607,29,Male,Bangalore,Vivo,Android,3.1,43.5,40.6,53,1.2,6573,1.5,3.3,1801,Social Media
7607,U07608,50,Female,Kolkata,Xiaomi,Android,9.2,8.1,164.2,106,0.6,1008,0.6,2.8,1112,Entertainment
7608,U07609,26,Female,Kolkata,Nokia,Android,7.5,22.1,211.5,100,1.3,7056,4.3,2.0,1883,Entertainment
7609,U07610,38,Female,Bangalore,Oppo,Android,4.2,25.2,92.1,47,4.6,1159,3.7,4.5,507,Gaming
7610,U07611,16,Other,Ahmedabad,Oppo,Android,7.2,42.0,46.2,147,2.3,9796,5.1,3.6,186,Gaming
7611,U07612,47,Female,Kolkata,Samsung,Android,5.6,22.4,295.6,91,3.7,5638,4.3,4.7,936,Social Media
7612,U07613,22,Female,Pune,OnePlus,Android,9.6,37.4,72.2,163,3.5,7610,4.7,4.6,1292,Gaming
7613,U07614,26,Female,Bangalore,OnePlus,Android,4.8,21.4,224.4,67,4.6,4867,5.0,0.8,807,Entertainment
7614,U07615,19,Female,Bangalore,Apple,iOS,6.7,49.6,27.8,52,3.1,4339,2.8,4.0,1902,Entertainment
7615,U07616,48,Male,Chennai,Apple,iOS,5.0,13.4,51.1,195,5.7,7090,6.2,0.0,1802,Entertainment
7616,U07617,34,Other,Pune,Xiaomi,Android,9.4,39.9,133.1,58,4.4,2566,7.6,3.6,802,Entertainment
7617,U07618,54,Female,Kolkata,Google Pixel,Android,9.4,47.5,118.3,181,1.1,9972,5.9,2.3,794,Education
7618,U07619,22,Other,Delhi,OnePlus,Android,7.8,19.5,123.8,150,1.4,2692,1.3,3.9,1598,Education
7619,U07620,35,Other,Lucknow,Realme,Android,5.4,18.6,143.5,113,3.2,5576,4.6,2.4,518,Entertainment
7620,U07621,35,Female,Ahmedabad,Samsung,Android,4.6,25.2,253.6,178,3.3,3330,3.3,0.2,1577,Entertainment
7621,U07622,51,Other,Kolkata,Oppo,Android,9.4,49.4,215.8,176,3.0,3689,3.5,4.2,121,Work
7622,U07623,21,Other,Ahmedabad,Vivo,Android,11.7,40.0,219.8,28,2.1,408,6.5,2.5,1047,Education
7623,U07624,45,Female,Bangalore,Samsung,Android,7.0,27.4,232.3,145,2.3,1657,4.0,0.8,1247,Education
7624,U07625,29,Female,Chennai,Apple,iOS,7.3,27.4,176.3,105,5.2,9894,1.9,0.5,705,Work
7625,U07626,35,Female,Pune,Xiaomi,Android,8.4,46.7,242.5,184,2.8,2423,3.1,2.0,438,Social Media
7626,U07627,28,Female,Mumbai,Samsung,Android,4.1,2.0,55.8,111,2.2,7700,2.3,1.7,1923,Education
7627,U07628,22,Male,Bangalore,OnePlus,Android,8.4,5.7,128.4,89,3.7,7674,2.4,1.8,1314,Education
7628,U07629,15,Other,Hyderabad,Oppo,Android,11.0,36.1,22.2,22,2.4,7484,6.6,0.6,1113,Entertainment
7629,U07630,36,Other,Mumbai,Oppo,Android,4.2,36.1,85.0,47,1.9,349,4.8,0.6,1692,Work
7630,U07631,44,Male,Chennai,Nokia,Android,5.6,6.9,251.4,153,5.1,6923,3.6,4.2,305,Entertainment
7631,U07632,29,Male,Hyderabad,Motorola,Android,7.2,22.3,220.0,45,2.6,4824,4.7,1.9,571,Work
7632,U07633,58,Male,Hyderabad,Motorola,Android,9.5,23.7,54.8,183,3.6,5330,3.2,4.9,465,Gaming
7633,U07634,51,Female,Hyderabad,Nokia,Android,6.7,13.3,149.3,196,4.1,3136,6.2,3.8,518,Education
7634,U07635,34,Other,Lucknow,Oppo,Android,9.5,15.1,189.7,154,2.9,8430,5.2,1.0,1727,Gaming
7635,U07636,42,Female,Lucknow,Google Pixel,Android,7.7,31.1,211.9,123,2.9,7844,3.3,4.4,1388,Social Media
7636,U07637,38,Female,Delhi,Vivo,Android,7.7,2.0,284.9,102,3.7,4382,2.0,3.7,347,Education
7637,U07638,20,Other,Lucknow,Xiaomi,Android,5.1,29.9,222.6,131,1.1,8160,4.1,4.4,219,Social Media
7638,U07639,36,Female,Hyderabad,Google Pixel,Android,8.5,22.9,23.0,154,5.6,3193,4.6,2.9,332,Entertainment
7639,U07640,53,Male,Kolkata,Vivo,Android,4.1,2.9,10.4,78,3.4,9711,2.2,0.3,844,Education
7640,U07641,60,Other,Delhi,Apple,iOS,9.9,11.2,47.1,162,4.7,3882,4.8,3.0,1094,Education
7641,U07642,35,Other,Jaipur,Realme,Android,8.5,19.9,65.8,15,4.7,6511,2.2,3.5,1372,Education
7642,U07643,23,Female,Chennai,Realme,Android,9.3,27.0,276.1,111,3.1,256,2.7,1.3,584,Gaming
7643,U07644,32,Female,Pune,Samsung,Android,1.6,14.8,245.5,198,5.7,6059,6.4,0.6,703,Work
7644,U07645,36,Male,Hyderabad,Vivo,Android,7.9,35.1,15.6,191,4.9,4637,4.0,3.4,528,Work
7645,U07646,25,Female,Lucknow,Realme,Android,11.6,33.1,97.7,69,3.4,2220,4.7,3.2,1883,Gaming
7646,U07647,55,Male,Hyderabad,Nokia,Android,11.9,7.3,183.1,160,5.0,3745,4.9,1.2,275,Work
7647,U07648,15,Female,Jaipur,Realme,Android,5.0,29.7,99.8,84,2.8,1287,1.3,4.0,1756,Gaming
7648,U07649,44,Male,Pune,Motorola,Android,7.6,43.2,94.6,10,4.5,6653,5.9,2.1,805,Work
7649,U07650,48,Female,Ahmedabad,Motorola,Android,11.7,43.2,265.4,179,2.4,6799,0.7,3.5,743,Gaming
7650,U07651,27,Other,Mumbai,Motorola,Android,2.2,49.3,278.4,117,5.5,1446,1.9,2.0,1566,Gaming
7651,U07652,60,Male,Lucknow,Oppo,Android,1.4,49.4,283.8,81,5.1,898,1.2,0.9,1145,Entertainment
7652,U07653,24,Other,Ahmedabad,Oppo,Android,7.7,40.7,43.1,96,2.0,6450,5.3,0.9,185,Gaming
7653,U07654,54,Other,Ahmedabad,Google Pixel,Android,6.4,49.6,298.0,89,5.8,4412,1.5,2.9,1010,Education
7654,U07655,48,Female,Kolkata,OnePlus,Android,4.2,23.6,298.9,13,5.7,3328,3.0,1.1,251,Work
7655,U07656,35,Male,Pune,Xiaomi,Android,3.7,38.0,22.8,193,3.9,4713,6.7,3.1,1258,Gaming
7656,U07657,45,Male,Pune,Motorola,Android,8.0,7.1,150.0,125,3.2,410,1.8,3.0,690,Social Media
7657,U07658,45,Other,Kolkata,Google Pixel,Android,9.3,24.1,86.4,126,2.5,2891,3.3,2.1,1689,Work
7658,U07659,36,Female,Jaipur,Google Pixel,Android,6.5,9.9,16.8,80,4.7,2472,4.8,4.5,1046,Education
7659,U07660,24,Male,Mumbai,Motorola,Android,6.0,16.0,175.3,46,5.8,3062,3.6,0.8,310,Social Media
7660,U07661,21,Male,Jaipur,Apple,iOS,3.0,24.3,144.8,173,1.3,853,1.0,3.9,558,Gaming
7661,U07662,60,Male,Jaipur,Realme,Android,1.3,37.4,30.7,188,2.8,1979,3.7,2.5,1109,Social Media
7662,U07663,27,Other,Hyderabad,Vivo,Android,6.8,27.0,187.1,143,1.4,5994,3.4,1.5,1569,Entertainment
7663,U07664,56,Female,Lucknow,Nokia,Android,7.0,2.6,107.3,100,2.1,8825,4.0,3.6,358,Entertainment
7664,U07665,35,Female,Chennai,Samsung,Android,7.5,35.9,35.9,131,1.7,6891,1.0,1.9,1103,Education
7665,U07666,43,Other,Lucknow,Motorola,Android,8.7,37.7,230.4,38,2.3,6283,7.0,1.4,998,Gaming
7666,U07667,28,Female,Hyderabad,Xiaomi,Android,10.4,12.4,287.7,98,1.3,8959,7.0,4.8,942,Gaming
7667,U07668,45,Female,Chennai,Xiaomi,Android,3.9,44.0,222.4,64,2.5,1999,1.0,1.2,1700,Social Media
7668,U07669,39,Male,Jaipur,Motorola,Android,10.5,31.8,193.3,11,5.4,5778,6.0,0.6,727,Education
7669,U07670,35,Male,Kolkata,Motorola,Android,4.4,15.3,255.6,17,2.8,3269,1.5,4.2,299,Social Media
7670,U07671,16,Male,Pune,Samsung,Android,3.4,15.1,198.3,169,4.2,8887,7.9,3.4,908,Entertainment
7671,U07672,26,Other,Chennai,Google Pixel,Android,8.9,36.5,81.2,104,5.1,6558,7.6,2.3,1680,Social Media
7672,U07673,25,Female,Pune,Samsung,Android,9.2,48.8,47.7,25,2.6,7800,4.4,0.4,131,Social Media
7673,U07674,28,Other,Hyderabad,Google Pixel,Android,3.0,42.1,91.2,148,2.7,3859,1.0,1.8,573,Social Media
7674,U07675,46,Female,Chennai,Samsung,Android,6.8,3.7,279.3,22,0.9,6645,7.0,3.0,1661,Social Media
7675,U07676,26,Other,Delhi,Apple,iOS,6.3,5.4,245.8,122,4.5,7793,0.9,1.1,972,Gaming
7676,U07677,23,Female,Kolkata,Apple,iOS,3.2,15.2,86.4,79,2.3,9766,2.2,3.7,168,Gaming
7677,U07678,28,Other,Delhi,OnePlus,Android,6.8,48.0,120.2,163,1.3,1354,5.4,3.2,1480,Education
7678,U07679,22,Female,Chennai,Oppo,Android,3.8,25.3,99.3,48,2.9,5628,3.0,4.7,910,Work
7679,U07680,21,Male,Pune,Apple,iOS,7.2,17.5,275.0,94,3.2,9406,4.6,1.5,1729,Work
7680,U07681,25,Male,Ahmedabad,Google Pixel,Android,1.5,2.3,271.1,88,2.5,8697,3.7,3.4,1089,Work
7681,U07682,35,Female,Delhi,Nokia,Android,9.4,27.1,98.6,41,5.1,6507,2.4,2.6,1745,Education
7682,U07683,39,Female,Kolkata,Samsung,Android,8.9,33.6,162.7,126,3.7,5471,1.1,2.6,1530,Education
7683,U07684,24,Male,Jaipur,OnePlus,Android,6.9,35.0,119.5,172,4.0,4470,3.9,2.3,1335,Entertainment
7684,U07685,27,Male,Delhi,Motorola,Android,7.3,21.2,13.2,180,5.3,2293,5.4,0.4,368,Education
7685,U07686,15,Male,Hyderabad,Xiaomi,Android,6.1,10.4,234.8,173,3.6,6118,2.6,4.3,849,Social Media
7686,U07687,26,Female,Jaipur,Samsung,Android,9.8,40.4,237.8,116,4.3,5088,7.8,2.1,1196,Gaming
7687,U07688,33,Female,Kolkata,Oppo,Android,8.6,38.5,261.0,195,0.7,3946,0.7,4.2,1725,Work
7688,U07689,41,Female,Ahmedabad,Realme,Android,2.1,12.6,204.0,159,3.2,773,2.2,1.7,1780,Education
7689,U07690,33,Female,Bangalore,Oppo,Android,7.1,7.9,231.1,77,4.8,870,1.1,2.5,1639,Entertainment
7690,U07691,48,Female,Jaipur,Realme,Android,9.4,45.8,289.0,72,1.2,6167,7.2,1.6,303,Social Media
7691,U07692,56,Male,Mumbai,Realme,Android,4.7,45.2,176.9,97,2.2,2008,3.5,3.7,1430,Work
7692,U07693,16,Female,Chennai,Vivo,Android,8.3,19.5,244.7,150,5.3,9003,2.2,2.6,175,Gaming
7693,U07694,49,Male,Mumbai,Samsung,Android,6.2,26.6,193.8,43,3.9,9529,1.2,3.2,510,Work
7694,U07695,25,Other,Bangalore,Motorola,Android,1.9,32.4,228.2,81,5.8,1356,2.5,1.6,538,Education
7695,U07696,42,Female,Chennai,Realme,Android,2.8,1.9,101.0,101,4.5,1831,7.9,4.7,1668,Entertainment
7696,U07697,34,Other,Jaipur,Motorola,Android,2.6,46.3,176.9,193,4.8,8442,4.8,4.9,1136,Gaming
7697,U07698,56,Male,Ahmedabad,Realme,Android,6.4,2.5,147.6,198,3.8,4888,3.6,3.6,764,Entertainment
7698,U07699,52,Other,Kolkata,Nokia,Android,11.3,14.3,127.9,167,2.9,6553,7.7,1.0,1724,Education
7699,U07700,27,Other,Jaipur,Apple,iOS,7.4,41.6,193.1,190,5.3,7823,4.0,0.5,789,Entertainment
7700,U07701,54,Female,Hyderabad,Nokia,Android,9.2,7.9,215.5,62,1.5,6916,3.4,3.4,1506,Entertainment
7701,U07702,50,Male,Ahmedabad,Xiaomi,Android,9.1,10.9,212.8,159,4.7,562,4.3,1.2,546,Gaming
7702,U07703,56,Female,Pune,Xiaomi,Android,10.9,22.8,298.3,110,4.2,6330,4.0,3.9,1702,Gaming
7703,U07704,39,Male,Lucknow,Vivo,Android,8.2,2.8,196.3,113,1.8,9915,2.9,0.4,163,Social Media
7704,U07705,22,Male,Ahmedabad,OnePlus,Android,8.0,1.1,29.1,28,1.7,3785,4.0,1.9,1422,Social Media
7705,U07706,53,Male,Jaipur,OnePlus,Android,7.1,37.4,77.2,124,2.6,3092,1.4,4.6,1974,Education
7706,U07707,53,Female,Chennai,OnePlus,Android,5.6,11.3,170.8,102,4.5,5540,4.3,4.4,1499,Social Media
7707,U07708,53,Other,Jaipur,Vivo,Android,7.9,14.3,175.7,101,3.7,9178,1.0,4.5,1390,Social Media
7708,U07709,59,Female,Mumbai,Google Pixel,Android,4.8,15.3,51.2,12,2.8,2482,7.3,3.7,1995,Work
7709,U07710,32,Male,Mumbai,Oppo,Android,5.9,31.9,85.9,153,2.9,4482,5.2,2.6,1419,Work
7710,U07711,15,Male,Delhi,Vivo,Android,3.6,37.3,299.1,118,2.3,1489,7.5,2.3,770,Entertainment
7711,U07712,58,Female,Mumbai,Google Pixel,Android,6.8,46.8,78.9,75,3.5,1073,4.6,2.5,735,Gaming
7712,U07713,31,Female,Jaipur,OnePlus,Android,4.1,26.2,192.1,156,3.7,8753,6.6,0.1,1897,Social Media
7713,U07714,54,Other,Jaipur,Apple,iOS,1.2,11.0,7.8,48,2.5,3430,2.1,3.0,1793,Education
7714,U07715,51,Female,Kolkata,Apple,iOS,7.4,45.6,65.6,162,1.3,7008,1.5,2.0,1579,Social Media
7715,U07716,18,Other,Hyderabad,Realme,Android,11.7,36.4,257.7,18,0.8,4100,3.5,3.3,988,Social Media
7716,U07717,27,Female,Jaipur,Motorola,Android,9.1,22.7,7.9,131,5.6,9694,4.2,1.8,1822,Work
7717,U07718,51,Male,Delhi,Motorola,Android,8.0,35.8,54.7,188,4.0,987,2.3,3.4,1241,Work
7718,U07719,39,Female,Hyderabad,Realme,Android,2.3,16.1,296.5,13,2.9,9651,6.5,4.0,1203,Education
7719,U07720,60,Female,Bangalore,Google Pixel,Android,3.4,47.4,296.8,68,2.1,5438,4.1,4.0,351,Education
7720,U07721,28,Male,Hyderabad,Apple,iOS,7.0,40.2,69.6,81,5.1,7388,1.8,0.8,1141,Social Media
7721,U07722,26,Other,Ahmedabad,Motorola,Android,11.0,18.5,157.2,17,2.8,1210,3.2,1.0,1559,Gaming
7722,U07723,50,Female,Jaipur,Xiaomi,Android,8.0,15.4,210.3,10,4.6,5553,3.1,4.1,1183,Entertainment
7723,U07724,48,Female,Kolkata,Xiaomi,Android,10.6,38.7,11.7,61,5.8,2352,2.6,1.2,1140,Social Media
7724,U07725,55,Other,Chennai,Vivo,Android,6.9,42.7,66.3,197,2.0,8290,6.4,4.3,438,Education
7725,U07726,33,Female,Chennai,Xiaomi,Android,9.4,1.2,231.3,175,2.9,6905,1.0,1.8,423,Entertainment
7726,U07727,44,Male,Lucknow,Realme,Android,6.7,40.8,288.6,50,3.5,5854,4.3,4.4,647,Entertainment
7727,U07728,16,Female,Lucknow,Nokia,Android,9.4,6.3,279.6,85,0.5,1014,0.6,5.0,228,Entertainment
7728,U07729,44,Female,Mumbai,Realme,Android,2.9,30.4,286.3,91,3.7,6541,3.3,2.9,1393,Entertainment
7729,U07730,30,Female,Kolkata,Samsung,Android,1.3,39.7,169.3,98,5.4,3644,8.0,3.3,1120,Social Media
7730,U07731,37,Other,Chennai,Oppo,Android,3.7,18.0,87.5,166,4.8,8323,7.9,3.5,1401,Entertainment
7731,U07732,36,Female,Pune,OnePlus,Android,8.8,25.4,299.4,87,4.3,1042,2.7,4.4,1076,Education
7732,U07733,41,Male,Ahmedabad,Motorola,Android,3.6,32.6,23.4,187,5.3,3918,3.7,0.7,281,Gaming
7733,U07734,47,Female,Bangalore,Realme,Android,9.6,1.1,29.2,138,1.3,8074,6.7,4.1,1413,Social Media
7734,U07735,47,Other,Mumbai,Google Pixel,Android,7.3,41.2,230.6,113,5.9,1351,3.4,1.3,244,Social Media
7735,U07736,49,Male,Hyderabad,Vivo,Android,10.0,15.6,75.0,50,0.5,9885,1.9,2.5,1885,Social Media
7736,U07737,19,Female,Jaipur,Realme,Android,10.7,4.4,293.3,40,1.3,9658,8.0,2.6,1634,Education
7737,U07738,39,Other,Chennai,Apple,iOS,5.7,24.6,132.6,182,4.6,3927,1.4,0.1,129,Entertainment
7738,U07739,25,Female,Kolkata,Oppo,Android,10.4,36.4,13.8,87,3.1,1621,1.7,2.5,805,Social Media
7739,U07740,32,Male,Chennai,Nokia,Android,6.8,40.9,287.4,143,0.6,1619,1.8,1.6,628,Gaming
7740,U07741,22,Other,Mumbai,Oppo,Android,8.5,11.4,257.7,168,4.8,1505,1.7,3.5,451,Entertainment
7741,U07742,58,Other,Hyderabad,Xiaomi,Android,6.3,23.0,8.7,171,1.5,4124,3.7,2.6,208,Education
7742,U07743,20,Female,Delhi,Nokia,Android,2.5,36.7,67.8,109,2.4,144,6.0,1.3,644,Social Media
7743,U07744,16,Female,Hyderabad,Nokia,Android,1.5,34.9,60.1,188,3.4,3636,2.5,3.5,1026,Education
7744,U07745,32,Other,Lucknow,Samsung,Android,9.4,47.7,237.0,179,2.1,1629,3.1,0.1,188,Work
7745,U07746,36,Female,Ahmedabad,Google Pixel,Android,5.9,4.3,116.8,187,1.4,3321,0.5,3.6,402,Education
7746,U07747,24,Male,Ahmedabad,Vivo,Android,9.2,7.1,111.3,33,5.7,799,4.7,0.4,362,Entertainment
7747,U07748,49,Female,Hyderabad,Motorola,Android,6.8,2.7,181.6,61,2.9,3657,5.8,3.4,1885,Social Media
7748,U07749,46,Other,Kolkata,Google Pixel,Android,11.7,49.1,114.5,164,5.7,9721,5.7,0.2,1870,Social Media
7749,U07750,52,Female,Pune,Motorola,Android,11.4,27.6,22.9,123,5.1,5826,3.7,4.2,1351,Gaming
7750,U07751,33,Other,Pune,Google Pixel,Android,7.1,1.5,97.0,87,3.5,1534,5.8,4.3,600,Education
7751,U07752,56,Female,Lucknow,Apple,iOS,1.1,47.0,174.6,75,1.1,7104,0.5,1.4,1124,Gaming
7752,U07753,37,Other,Hyderabad,Realme,Android,9.0,12.2,17.8,182,2.5,4380,7.0,1.4,1156,Education
7753,U07754,54,Female,Lucknow,Google Pixel,Android,5.7,23.4,66.2,157,0.6,4352,5.6,2.9,1921,Work
7754,U07755,53,Male,Mumbai,Motorola,Android,8.8,40.0,146.3,182,5.3,4457,1.1,4.7,565,Entertainment
7755,U07756,33,Female,Lucknow,Motorola,Android,6.2,20.3,115.0,118,1.6,9998,1.8,1.1,1102,Work
7756,U07757,35,Male,Hyderabad,Xiaomi,Android,7.2,46.9,255.6,117,5.2,4633,6.9,0.1,367,Entertainment
7757,U07758,53,Male,Pune,OnePlus,Android,4.5,45.5,218.9,93,4.8,2984,4.9,1.7,596,Entertainment
7758,U07759,42,Other,Pune,Apple,iOS,6.5,2.3,219.0,137,3.3,5147,8.0,2.9,1758,Work
7759,U07760,26,Male,Jaipur,Realme,Android,5.8,22.4,280.5,137,4.4,4936,5.2,1.9,1588,Social Media
7760,U07761,59,Male,Kolkata,Realme,Android,7.9,17.4,249.2,160,1.9,877,1.2,0.1,423,Education
7761,U07762,18,Other,Mumbai,Apple,iOS,1.6,13.7,197.2,45,1.9,5086,6.6,2.5,1638,Gaming
7762,U07763,54,Male,Lucknow,Samsung,Android,4.7,27.6,240.2,31,5.9,4640,6.6,1.3,888,Social Media
7763,U07764,54,Other,Ahmedabad,Apple,iOS,7.4,37.4,188.1,119,4.6,6478,0.8,4.2,572,Gaming
7764,U07765,45,Male,Delhi,Oppo,Android,3.4,33.0,37.6,57,1.9,7074,6.8,0.7,171,Education
7765,U07766,32,Female,Jaipur,Oppo,Android,8.3,7.0,210.3,129,5.0,4053,0.7,1.6,1706,Work
7766,U07767,19,Male,Chennai,Realme,Android,4.5,17.9,34.2,120,4.7,1824,4.1,1.4,835,Education
7767,U07768,34,Male,Kolkata,Realme,Android,3.8,34.0,92.5,151,2.8,433,3.2,0.0,390,Education
7768,U07769,33,Male,Lucknow,Realme,Android,8.1,11.6,187.8,130,3.7,706,5.9,3.9,857,Entertainment
